Gelir,Yas,KrediPuani,CalismaYili,Skor,GeriOdemeSuresi
46311.0,18.0,303.0,49.0,44.027409313725485,41.62813235294117
73469.0,22.0,470.0,49.0,63.01165931372549,30.397455882352943
40778.0,29.0,192.0,31.0,36.31724019607843,47.570205882352944
55600.0,25.0,11.0,14.0,29.583333333333332,48.71764705882353
11915.0,66.0,612.0,1.0,48.964203431372546,46.785955882352944
65383.0,63.0,340.0,58.0,65.00882107843138,41.06601470588236
8969.0,48.0,331.0,39.0,36.73396323529411,53.66951470588236
23588.0,66.0,761.0,5.0,61.020009803921575,39.48535294117647
59281.0,27.0,447.0,5.0,50.45194362745098,35.20916176470588
32076.0,20.0,284.0,43.0,37.26575490196078,45.981
29826.0,55.0,362.0,15.0,43.661220588235295,48.367029411764705
21956.0,82.0,680.0,39.0,66.02761764705882,44.15805882352941
52771.0,52.0,804.0,55.0,79.0263799019608,29.277838235294112
65436.0,36.0,27.0,59.0,44.11300980392157,47.08217647058824
37577.0,40.0,71.0,7.0,28.010982843137253,53.22339705882353
62771.0,45.0,669.0,23.0,69.44304656862745,29.92489705882352
8614.0,80.0,628.0,6.0,52.60672058823529,48.78767647058824
36344.0,78.0,403.0,17.0,53.779980392156865,48.23752941176471
6755.0,56.0,561.0,13.0,44.27626225490196,48.399485294117646
75787.0,49.0,305.0,52.0,62.96914460784315,37.847367647058825
34779.0,32.0,480.0,43.0,50.32643872549019,40.952308823529414
37949.0,75.0,31.0,36.0,39.33675735294118,58.424514705882345
36916.0,64.0,293.0,46.0,50.35722549019608,49.682764705882356
65728.0,25.0,404.0,27.0,54.042117647058824,34.626823529411766
41573.0,79.0,70.0,3.0,37.97222794117647,56.84204411764706
40679.0,84.0,280.0,53.0,57.029134803921565,51.47730882352941
16066.0,55.0,366.0,11.0,38.02278921568628,51.68938235294117
41914.0,28.0,167.0,8.0,31.498142156862745,47.903852941176474
5249.0,34.0,847.0,17.0,52.6605318627451,37.775985294117646
38570.0,35.0,118.0,6.0,29.251985294117645,51.004558823529415
17262.0,22.0,154.0,30.0,23.896779411764705,53.74332352941176
50273.0,63.0,221.0,9.0,45.57590441176471,48.343514705882356
18416.0,63.0,374.0,5.0,40.162862745098046,51.807764705882356
28506.0,42.0,823.0,36.0,65.30151470588237,33.60879411764706
60268.0,27.0,3.0,47.0,36.927950980392154,48.02123529411765
13814.0,77.0,493.0,33.0,51.997897058823526,51.10532352941176
26779.0,44.0,630.0,52.0,58.70879166666667,39.952308823529414
36918.0,68.0,257.0,0.0,41.938367647058826,51.21167647058823
14600.0,61.0,166.0,47.0,35.47303921568628,58.64411764705883
63671.0,57.0,70.0,30.0,45.58250735294118,48.72930882352941
26125.0,26.0,752.0,9.0,52.80275735294118,34.40992647058824
2116.0,43.0,798.0,28.0,53.130754901960785,41.05923529411764
65866.0,73.0,830.0,38.0,87.26837745098038,27.7099705882353
68269.0,59.0,728.0,55.0,82.90871813725491,28.462161764705883
32856.0,30.0,809.0,1.0,57.61707843137255,31.521294117647063
52560.0,53.0,321.0,40.0,53.953137254901954,43.654117647058825
3016.0,45.0,264.0,41.0,30.976098039215685,56.775411764705886
69769.0,76.0,424.0,16.0,66.66533578431373,39.028338235294115
57280.0,58.0,393.0,31.0,58.787843137254896,40.94470588235295
45232.0,28.0,726.0,6.0,58.71494117647058,30.633176470588236
15683.0,59.0,818.0,47.0,66.09092892156863,38.961602941176466
56414.0,23.0,347.0,57.0,52.39642647058824,38.3965
31894.0,34.0,483.0,53.0,51.52299509803922,41.820617647058825
11015.0,19.0,501.0,3.0,32.67768382352941,44.74625
77030.0,68.0,730.0,27.0,83.73919117647058,27.271911764705884
35221.0,60.0,46.0,23.0,33.32356127450981,56.90063235294118
30001.0,28.0,54.0,35.0,26.21312009803922,54.20563235294118
9924.0,28.0,767.0,31.0,51.57051960784313,38.25429411764706
70742.0,75.0,206.0,1.0,54.0360931372549,45.07920588235294
39936.0,61.0,335.0,31.0,50.26031372549019,47.33952941176471
14134.0,40.0,522.0,9.0,40.7767205882353,45.81944117647058
17756.0,25.0,72.0,30.0,20.929088235294117,56.3845294117647
45375.0,44.0,93.0,31.0,36.911703431372544,51.09742647058824
20127.0,44.0,188.0,43.0,33.914291666666664,54.61530882352941
29741.0,81.0,769.0,42.0,73.39993382352941,39.47651470588236
54972.0,81.0,226.0,11.0,52.14195098039216,49.13935294117647
17883.0,55.0,785.0,1.0,56.75514460784314,38.91160294117647
34449.0,39.0,228.0,21.0,36.324257352941174,49.27010294117647
25459.0,73.0,328.0,31.0,47.32555637254901,52.57642647058823
16080.0,63.0,580.0,50.0,56.48098039215687,46.33294117647059
2497.0,29.0,182.0,24.0,20.324610294117647,57.434573529411765
62669.0,31.0,34.0,26.0,36.728325980392164,46.97980882352942
51153.0,37.0,176.0,35.0,42.00394362745099,46.388220588235285
39651.0,31.0,144.0,21.0,32.43971323529412,49.49901470588235
68220.0,66.0,160.0,14.0,50.9746568627451,46.00382352941177
63137.0,61.0,582.0,27.0,69.91755147058824,34.27457352941177
6188.0,66.0,764.0,56.0,63.13618627450981,43.74711764705883
51774.0,58.0,681.0,50.0,73.44270098039216,33.850617647058826
16561.0,39.0,199.0,41.0,31.584884803921568,54.595044117647056
31058.0,57.0,670.0,35.0,62.421259803921565,39.2355
62112.0,77.0,300.0,22.0,59.193960784313724,44.707294117647066
37415.0,23.0,220.0,8.0,31.12866421568627,46.88154411764706
60147.0,62.0,589.0,44.0,72.19434068627451,34.93383823529412
14226.0,37.0,590.0,37.0,47.97200490196078,43.4435
73000.0,51.0,119.0,25.0,49.141666666666666,44.25
63523.0,24.0,711.0,16.0,65.59367401960783,26.031014705882356
68687.0,18.0,491.0,57.0,62.59880147058823,30.50472058823529
71880.0,43.0,837.0,49.0,84.62754901960786,22.471176470588237
44856.0,21.0,105.0,48.0,34.70335294117647,48.16835294117647
7699.0,43.0,712.0,27.0,51.010654411764705,42.19289705882353
40503.0,32.0,385.0,49.0,49.00235049019608,42.315426470588235
34206.0,19.0,751.0,57.0,62.13901470588235,31.595558823529412
47698.0,45.0,684.0,1.0,60.829887254901955,33.251970588235295
66125.0,77.0,13.0,52.0,52.19295343137256,52.14522058823529
61053.0,64.0,134.0,8.0,45.59291421568627,48.32498529411765
59169.0,47.0,667.0,30.0,69.63543382352941,31.11951470588236
15560.0,47.0,114.0,1.0,22.425196078431373,58.2864705882353
51940.0,54.0,167.0,17.0,42.875539215686274,48.45617647058823
76044.0,83.0,695.0,41.0,87.58512745098038,30.312529411764707
75571.0,44.0,660.0,7.0,70.91755637254903,26.87195588235294
46573.0,55.0,765.0,43.0,73.57271813725491,32.327338235294114
62965.0,34.0,375.0,33.0,54.75893382352942,37.229338235294115
57296.0,38.0,757.0,7.0,67.21737254901961,27.881882352941176
67227.0,22.0,837.0,43.0,76.9414975490196,21.16383823529412
23694.0,30.0,411.0,53.0,44.11858333333333,45.517676470588235
60056.0,62.0,685.0,47.0,77.17786274509804,32.13305882352941
54133.0,68.0,576.0,53.0,72.23909068627451,37.52557352941177
44525.0,24.0,7.0,11.0,24.506678921568625,51.48639705882353
69400.0,68.0,164.0,6.0,50.74264705882353,45.826470588235296
48097.0,50.0,59.0,41.0,39.41088480392157,52.12280882352941
63759.0,74.0,515.0,20.0,68.89001715686274,37.619073529411764
60376.0,43.0,423.0,29.0,57.49786274509805,37.52364705882353
76715.0,55.0,828.0,49.0,88.84067401960785,22.938897058823528
38087.0,74.0,598.0,56.0,69.16889950980392,41.59589705882354
49709.0,67.0,754.0,29.0,74.72126715686274,33.27863235294117
26036.0,78.0,180.0,11.0,38.42036274509804,57.373352941176464
62468.0,83.0,317.0,30.0,62.87255882352942,44.824176470588235
54613.0,38.0,444.0,13.0,52.48183578431372,37.75851470588235
36689.0,20.0,210.0,3.0,28.84661029411765,47.00422058823529
22691.0,53.0,50.0,35.0,29.165987745098043,59.09195588235294
69922.0,18.0,757.0,55.0,75.24624019607845,22.372441176470588
76738.0,41.0,354.0,24.0,59.082632352941175,35.227264705882355
49146.0,43.0,776.0,21.0,68.56504411764706,29.948794117647054
41270.0,18.0,651.0,14.0,52.68017156862745,32.65308823529412
18839.0,55.0,663.0,26.0,55.53913480392158,42.260838235294116
14618.0,80.0,464.0,38.0,52.4739068627451,52.11020588235294
3578.0,38.0,16.0,48.0,19.035867647058822,60.0
29390.0,48.0,755.0,42.0,64.8447794117647,36.09367647058824
3478.0,54.0,254.0,0.0,25.963073529411766,58.01285294117647
14146.0,42.0,406.0,3.0,34.79298529411765,49.463499999999996
79786.0,79.0,604.0,41.0,83.76484803921568,31.582911764705884
32918.0,49.0,81.0,17.0,30.518759803921565,55.15285294117647
69986.0,66.0,526.0,48.0,74.52710294117647,34.79761764705883
29042.0,36.0,591.0,25.0,51.33976960784313,39.59244117647059
37049.0,65.0,759.0,57.0,74.40513970588235,36.0612794117647
44051.0,65.0,327.0,8.0,48.5348112745098,47.01666176470589
20177.0,79.0,826.0,5.0,65.8585318627451,39.95575
66765.0,65.0,315.0,39.0,61.65452205882353,41.691102941176474
64415.0,58.0,616.0,27.0,71.29091911764706,32.60213235294118
64741.0,34.0,194.0,19.0,44.57395343137255,42.10886764705883
41659.0,34.0,713.0,35.0,63.00839950980392,32.614661764705886
67083.0,82.0,73.0,52.0,56.55220343137255,50.72925
32822.0,38.0,671.0,36.0,58.82589705882353,36.52979411764706
8884.0,26.0,484.0,54.0,41.225617647058826,46.602529411764706
48758.0,73.0,216.0,32.0,50.95875980392157,50.04579411764706
47221.0,60.0,91.0,8.0,37.441208333333336,52.57710294117647
12258.0,66.0,196.0,19.0,32.51635784313725,58.9355
53225.0,30.0,303.0,43.0,48.4436887254902,41.31139705882353
71412.0,72.0,258.0,10.0,57.52851960784313,43.02935294117647
71409.0,52.0,832.0,4.0,78.83327696078432,23.79480882352941
43651.0,62.0,666.0,20.0,65.63187009803922,36.79313235294117
44777.0,34.0,543.0,36.0,56.344316176470585,36.83516176470589
38960.0,66.0,502.0,37.0,59.929607843137255,43.26
39152.0,57.0,649.0,36.0,64.63494117647059,37.82964705882353
25200.0,70.0,599.0,11.0,55.9421568627451,44.31764705882353
78131.0,41.0,507.0,9.0,64.30500735294117,30.379014705882355
79373.0,56.0,38.0,28.0,49.396247549019606,45.62733823529412
64272.0,50.0,132.0,37.0,48.245137254901955,45.932
72409.0,28.0,791.0,55.0,80.13180637254902,21.927161764705886
75410.0,61.0,14.0,46.0,50.95718137254902,47.91220588235294
20943.0,54.0,223.0,5.0,31.88695833333333,54.55836764705882
17861.0,83.0,715.0,10.0,61.541012254901965,44.27004411764706
11730.0,20.0,816.0,11.0,49.33796568627451,35.42044117647059
27303.0,62.0,470.0,22.0,50.61117401960784,46.64483823529412
68201.0,22.0,738.0,51.0,73.98125735294118,23.832102941176473
44779.0,81.0,555.0,11.0,63.801928921568624,42.011132352941175
12588.0,50.0,538.0,28.0,46.46951960784313,46.91182352941177
43372.0,78.0,445.0,59.0,65.39195098039215,45.245235294117634
60940.0,78.0,759.0,34.0,82.5897549019608,31.617941176470588
11030.0,30.0,282.0,24.0,28.46566176470588,52.47779411764706
64786.0,27.0,779.0,48.0,75.30651470588235,24.068205882352938
33718.0,44.0,262.0,18.0,38.32660294117647,49.041088235294126
74891.0,75.0,268.0,22.0,62.00961519607843,42.21842647058824
66474.0,29.0,451.0,19.0,56.14147549019608,33.528558823529416
27349.0,71.0,549.0,39.0,59.29705147058823,45.36863235294118
4951.0,25.0,711.0,25.0,45.364468137254896,40.79166176470588
66744.0,22.0,222.0,15.0,43.15252941176471,39.37282352941176
64320.0,75.0,245.0,19.0,56.46313725490196,45.53764705882354
51780.0,47.0,838.0,58.0,79.5782843137255,27.93735294117647
73832.0,27.0,518.0,57.0,67.91641176470588,29.483176470588237
47952.0,26.0,663.0,40.0,61.966313725490195,31.570823529411765
40303.0,49.0,778.0,5.0,64.08813480392156,32.80660294117647
6585.0,58.0,712.0,9.0,51.12231617647059,44.23610294117647
36753.0,31.0,208.0,23.0,34.698061274509804,48.34116176470589
20752.0,37.0,307.0,12.0,32.93494117647059,50.1355294117647
8971.0,52.0,619.0,18.0,47.728830882352945,45.669014705882354
72649.0,32.0,610.0,6.0,64.47866911764706,27.661279411764706
45203.0,26.0,679.0,13.0,57.18837990196078,31.787485294117648
52130.0,43.0,796.0,33.0,72.6252205882353,28.61455882352941
13795.0,58.0,526.0,54.0,52.573125,47.90419117647059
11321.0,57.0,241.0,22.0,32.66498284313725,56.78739705882353
16900.0,55.0,468.0,27.0,45.802205882352936,48.48088235294117
16036.0,65.0,687.0,12.0,55.6370294117647,43.43217647058824
76804.0,59.0,134.0,29.0,53.82306862745098,43.79899999999999
5311.0,73.0,694.0,38.0,58.1602524509804,46.84872058823529
45103.0,71.0,204.0,2.0,43.552840686274514,51.077191176470585
76495.0,76.0,705.0,55.0,88.91111519607843,29.082132352941173
70176.0,61.0,259.0,21.0,56.357176470588236,42.01482352941177
29867.0,45.0,830.0,58.0,70.51385049019608,33.41560294117647
26632.0,83.0,416.0,19.0,52.25954901960784,50.87141176470588
23546.0,62.0,816.0,46.0,69.4846519607843,37.40761764705883
21514.0,47.0,411.0,26.0,42.80108333333333,48.06267647058824
52286.0,58.0,834.0,24.0,76.50136764705883,29.222617647058822
8855.0,47.0,734.0,11.0,50.75395833333334,41.72742647058824
56644.0,67.0,203.0,26.0,50.89248039215686,47.750764705882354
71187.0,33.0,344.0,40.0,57.31473284313725,35.96795588235294
42859.0,29.0,234.0,3.0,34.40741911764706,45.81466176470589
9399.0,32.0,657.0,35.0,47.805017156862746,42.09142647058823
23460.0,32.0,632.0,56.0,55.401421568627455,39.311470588235295
49724.0,67.0,206.0,51.0,52.60532352941177,49.392529411764706
27134.0,39.0,201.0,16.0,31.477210784313726,51.892970588235286
36920.0,21.0,596.0,9.0,48.33323529411764,35.71117647058823
44217.0,68.0,327.0,34.0,53.636276960784315,47.32810294117647
29333.0,70.0,335.0,26.0,47.56850245098039,51.04910294117647
71053.0,76.0,354.0,3.0,61.68605147058823,40.766161764705885
19220.0,62.0,481.0,44.0,51.76436274509804,48.34205882352941
13514.0,73.0,757.0,52.0,66.53441666666667,42.9450294117647
71811.0,54.0,367.0,25.0,61.07226225490195,37.606073529411766
5234.0,63.0,450.0,46.0,45.629416666666664,52.867970588235295
49321.0,46.0,631.0,24.0,63.01302205882352,34.52269117647059
63812.0,26.0,630.0,28.0,64.3608725490196,28.576411764705878
14983.0,80.0,769.0,11.0,62.46372303921569,43.048367647058825
56389.0,74.0,396.0,15.0,59.69293382352941,42.961573529411766
48961.0,43.0,407.0,14.0,49.96429656862745,40.84798529411765
8803.0,48.0,57.0,3.0,17.777595588235293,60.0
66512.0,41.0,38.0,4.0,37.043960784313725,47.077882352941174
63756.0,25.0,402.0,6.0,49.7085,35.17864705882353
40658.0,65.0,380.0,56.0,57.75655392156863,46.30608823529411
64867.0,59.0,843.0,20.0,81.21139950980391,25.930308823529405
50914.0,58.0,532.0,47.0,65.60843627450981,38.44797058823529
8830.0,20.0,35.0,8.0,10.997524509803922,59.1160294117647
49622.0,75.0,399.0,11.0,56.865112745098045,44.68273529411765
55543.0,38.0,784.0,16.0,69.33058578431373,27.526014705882353
38715.0,64.0,522.0,51.0,62.641654411764705,42.497720588235296
46876.0,28.0,89.0,20.0,31.68830392156862,48.957470588235296
33315.0,66.0,524.0,10.0,54.34802696078431,44.02419117647059
48125.0,70.0,835.0,23.0,77.64491421568626,31.645220588235293
31322.0,50.0,505.0,43.0,54.44182843137255,43.19891176470588
10665.0,63.0,282.0,19.0,35.26015931372549,56.45139705882353
56014.0,46.0,497.0,11.0,57.05034803921569,36.79061764705882
37673.0,63.0,119.0,17.0,37.38423774509804,54.493514705882355
16045.0,26.0,804.0,3.0,50.46981617647059,35.40051470588235
69423.0,55.0,431.0,18.0,62.2571544117647,36.43836764705882
56275.0,44.0,544.0,54.0,66.05606617647058,35.107720588235296
9979.0,71.0,346.0,15.0,39.230360294117645,55.6817205882353
76395.0,62.0,375.0,36.0,66.88341911764707,37.16595588235295
13675.0,29.0,592.0,6.0,40.81047794117647,42.581250000000004
30191.0,24.0,792.0,44.0,61.572605392156866,31.981661764705883
20187.0,73.0,71.0,51.0,36.58777205882353,60.0
34877.0,40.0,659.0,27.0,58.00240441176471,36.6042794117647
46685.0,49.0,504.0,55.0,61.92060049019607,39.26992647058824
21248.0,65.0,77.0,0.0,26.88564705882353,60.0
33828.0,73.0,513.0,55.0,63.169813725490194,45.043
29919.0,51.0,161.0,43.0,37.96276225490196,53.784955882352946
44214.0,56.0,99.0,12.0,36.41554411764706,52.62297058823529
44425.0,58.0,657.0,22.0,64.89074754901961,36.39375
55172.0,67.0,137.0,26.0,47.23459803921568,50.05994117647059
30386.0,34.0,711.0,48.0,60.85357352941176,35.491735294117646
47913.0,46.0,198.0,27.0,42.60855147058823,47.60998529411765
2949.0,74.0,580.0,29.0,50.64509068627452,50.9098088235294
70999.0,34.0,621.0,53.0,72.68148774509804,27.98554411764706
13978.0,52.0,258.0,12.0,31.618220588235296,55.03491176470588
59704.0,80.0,55.0,9.0,45.30076470588236,52.868117647058824
6523.0,70.0,737.0,59.0,63.432399509803915,44.92807352941176
30136.0,33.0,327.0,31.0,39.62060784313725,46.73070588235294
28041.0,34.0,273.0,41.0,38.19576715686275,48.96033823529412
69841.0,67.0,655.0,49.0,80.94527696078431,31.157397058823527
63975.0,66.0,183.0,56.0,57.46513480392157,46.38860294117647
38229.0,52.0,836.0,41.0,72.74567892156863,31.972161764705884
36274.0,64.0,53.0,57.0,40.65569117647058,56.902088235294116
38191.0,19.0,692.0,51.0,59.85691911764705,32.33460294117647
40098.0,45.0,702.0,34.0,64.32694607843138,34.62255882352941
28859.0,61.0,449.0,33.0,51.80447794117647,46.75583823529412
63697.0,54.0,344.0,19.0,55.947159313725486,40.31104411764706
47363.0,26.0,305.0,29.0,43.06504656862745,42.24748529411765
62033.0,83.0,720.0,36.0,82.67413970588235,33.07998529411765
70407.0,58.0,547.0,15.0,68.29086029411765,33.13354411764706
40327.0,38.0,813.0,9.0,63.822625,30.47707352941177
30029.0,83.0,39.0,6.0,33.62558088235294,60.0
16730.0,77.0,583.0,53.0,60.66002450980392,47.72926470588236
13244.0,56.0,827.0,40.0,63.727284313725484,38.95370588235294
26447.0,78.0,712.0,36.0,67.77644852941177,41.62354411764706
28023.0,19.0,378.0,5.0,33.6007818627451,44.11189705882353
46799.0,25.0,436.0,40.0,50.61629166666666,38.41789705882353
39300.0,21.0,698.0,16.0,55.1924019607843,32.116176470588236
3926.0,81.0,171.0,42.0,35.578132352941175,60.0
41275.0,44.0,642.0,15.0,58.54283088235294,35.975367647058825
16503.0,46.0,769.0,3.0,53.70038970588235,38.66836764705883
47738.0,75.0,62.0,5.0,39.29978921568628,55.0655
23515.0,25.0,808.0,50.0,61.057340686274514,33.29772058823529
69186.0,60.0,32.0,25.0,45.73494607843137,48.82114705882354
37202.0,20.0,42.0,28.0,25.29976960784314,51.81714705882353
49816.0,82.0,464.0,11.0,61.643745098039226,43.546
64638.0,63.0,370.0,19.0,59.64121078431372,40.36991176470588
50074.0,45.0,733.0,27.0,68.36010294117646,31.216794117647055
36880.0,27.0,525.0,38.0,51.2221568627451,38.515294117647066
48913.0,54.0,807.0,17.0,71.8580612745098,30.389397058823523
33668.0,74.0,808.0,21.0,71.56079411764706,36.52417647058823
33611.0,25.0,508.0,30.0,47.392360294117644,39.59725
47481.0,56.0,452.0,8.0,53.58576715686275,41.42386764705882
24321.0,45.0,742.0,38.0,60.95959068627451,37.390338235294124
26049.0,68.0,162.0,24.0,37.391904411764706,56.723044117647056
31973.0,53.0,725.0,11.0,60.41144362745098,36.91851470588235
9414.0,38.0,149.0,59.0,29.316524509803923,57.73473529411765
9268.0,37.0,162.0,9.0,21.304911764705885,57.271235294117645
6956.0,40.0,404.0,53.0,39.86536274509804,51.084529411764706
13592.0,52.0,368.0,32.0,39.98327450980392,51.89611764705883
40979.0,37.0,227.0,0.0,34.75536029411765,47.4317205882353
79199.0,47.0,176.0,41.0,55.87413480392157,40.553191176470584
11709.0,39.0,782.0,12.0,52.367345588235295,38.660985294117644
66906.0,67.0,835.0,4.0,80.81524019607843,26.597029411764705
54417.0,38.0,103.0,42.0,41.19461029411765,47.83692647058823
37631.0,32.0,101.0,14.0,28.727311274509805,51.386367647058826
57233.0,62.0,211.0,5.0,46.813355392156865,46.77998529411765
67284.0,25.0,643.0,46.0,69.0393431372549,27.208411764705886
55177.0,60.0,637.0,44.0,72.11882598039216,34.52927941176471
67915.0,41.0,49.0,21.0,40.92106617647059,46.403602941176466
21088.0,41.0,608.0,10.0,47.83349019607843,41.66917647058823
44194.0,35.0,547.0,29.0,55.382553921568636,36.98091176470587
40988.0,76.0,800.0,31.0,76.06657843137255,35.164764705882355
79430.0,63.0,476.0,58.0,76.67644607843138,33.55426470588235
29232.0,39.0,291.0,39.0,40.33258823529411,48.721411764705884
10404.0,53.0,476.0,49.0,46.938754901960785,49.63429411764706
62152.0,31.0,480.0,57.0,62.68935294117647,33.99141176470589
51675.0,28.0,347.0,7.0,43.462438725490195,40.16948529411765
55638.0,40.0,450.0,26.0,55.78581862745098,37.561088235294115
42104.0,67.0,841.0,43.0,78.29684313725491,32.62105882352942
54267.0,54.0,106.0,14.0,40.37757598039216,49.66854411764706
59191.0,26.0,472.0,20.0,53.85937009803922,34.378720588235296
24635.0,76.0,579.0,52.0,63.034203431372546,45.75301470588235
19579.0,81.0,324.0,16.0,44.31467401960784,55.10525
28232.0,20.0,250.0,54.0,36.05758823529412,47.942
56278.0,57.0,443.0,52.0,64.02974019607844,39.6069705882353
45033.0,35.0,761.0,52.0,69.60110049019609,30.477044117647054
59087.0,83.0,350.0,19.0,61.32429166666666,44.69883823529412
61755.0,24.0,381.0,11.0,48.56792892156864,36.17889705882353
68276.0,46.0,404.0,21.0,58.938794117647056,36.46041176470588
35121.0,82.0,564.0,23.0,62.839002450980395,44.278573529411766
24130.0,53.0,472.0,47.0,51.5644362745098,46.32044117647059
12054.0,37.0,656.0,16.0,46.76338725490195,42.04532352941177
16088.0,38.0,576.0,10.0,43.74672549019608,43.50741176470588
58194.0,55.0,566.0,10.0,63.06588725490196,35.2750294117647
25124.0,49.0,5.0,44.0,28.51953921568627,59.33664705882353
2831.0,37.0,846.0,59.0,59.41260539215686,38.76283823529412
10950.0,78.0,689.0,3.0,55.382720588235294,46.17426470588235
2473.0,51.0,79.0,32.0,21.97835539215686,60.0
35056.0,81.0,578.0,18.0,62.40482352941177,43.76541176470589
68336.0,21.0,833.0,27.0,74.26717647058823,20.886588235294113
78557.0,54.0,182.0,52.0,59.39612990196078,41.360749999999996
38929.0,44.0,627.0,18.0,57.45719852941176,37.00304411764706
40956.0,44.0,747.0,9.0,62.36438235294117,32.96688235294118
62781.0,65.0,445.0,4.0,60.44483578431373,38.86357352941176
11878.0,23.0,64.0,58.0,22.54444607843137,57.85402941176471
19334.0,33.0,402.0,25.0,38.099269607843134,47.22532352941176
65426.0,78.0,344.0,0.0,59.075926470588236,42.70232352941177
43199.0,19.0,661.0,7.0,52.94276225490195,31.99436764705882
37085.0,24.0,497.0,37.0,49.108835784313726,38.93463235294117
71478.0,59.0,443.0,42.0,68.53366176470587,36.04226470588235
77798.0,48.0,358.0,20.0,60.64875980392157,35.66814705882353
23347.0,78.0,41.0,7.0,30.204144607843137,60.0
27844.0,79.0,798.0,52.0,75.24934313725491,38.862529411764704
43355.0,55.0,378.0,57.0,56.48753676470588,44.51419117647059
13237.0,29.0,25.0,20.0,16.297208333333334,59.3672205882353
33490.0,75.0,151.0,1.0,37.47835784313725,56.009852941176476
44150.0,53.0,799.0,12.0,68.62683823529412,31.697794117647057
21292.0,65.0,303.0,20.0,40.87077450980392,53.41229411764706
11281.0,22.0,682.0,32.0,46.83429656862746,39.709161764705875
41097.0,82.0,800.0,7.0,73.51921813725491,35.84339705882353
61862.0,73.0,210.0,46.0,57.923740196078434,46.94626470588235
48405.0,24.0,166.0,30.0,36.61069852941176,45.83992647058823
76329.0,38.0,90.0,31.0,46.966512254901964,42.7412794117647
41202.0,42.0,697.0,52.0,66.79976960784313,34.14067647058823
60490.0,20.0,829.0,31.0,71.5680637254902,22.848088235294114
55187.0,47.0,831.0,25.0,75.02649754901962,27.291485294117642
17127.0,63.0,338.0,3.0,37.65203676470588,53.18883823529412
17456.0,50.0,147.0,15.0,27.72835294117647,57.19482352941177
2859.0,27.0,447.0,13.0,30.627026960784313,49.31466176470588
64126.0,83.0,581.0,23.0,74.75117156862744,36.644970588235296
31657.0,46.0,150.0,51.0,38.25372794117647,53.08575
61868.0,45.0,230.0,3.0,45.112264705882346,43.062411764705885
14355.0,43.0,77.0,30.0,24.124301470588236,59.20536764705882
12312.0,84.0,113.0,1.0,29.86601960784314,60.0
10137.0,73.0,194.0,31.0,35.27392401960784,60.0
59739.0,23.0,651.0,6.0,59.44918382352942,28.624073529411763
12373.0,66.0,483.0,58.0,52.56536519607843,50.46557352941177
10847.0,62.0,575.0,12.0,47.71468382352941,47.67060294117647
73756.0,33.0,14.0,8.0,37.415362745098044,45.031588235294116
70225.0,24.0,749.0,28.0,71.8951593137255,23.237867647058824
29776.0,18.0,674.0,7.0,48.28560784313725,34.850117647058816
14227.0,21.0,165.0,56.0,27.374340686274515,54.06089705882353
27890.0,22.0,475.0,53.0,46.82149509803922,41.64514705882353
48494.0,47.0,236.0,47.0,48.18328921568628,46.464735294117645
64077.0,66.0,768.0,7.0,76.86612990196079,29.157220588235294
77352.0,77.0,362.0,27.0,68.6599411764706,39.073764705882354
45753.0,68.0,443.0,42.0,61.00443382352941,43.53233823529412
69719.0,43.0,58.0,50.0,47.32501715686275,45.923191176470596
72713.0,36.0,784.0,37.0,78.79874754901961,22.998220588235295
7689.0,21.0,378.0,16.0,28.279453431372552,49.43069117647059
53304.0,18.0,98.0,22.0,32.50272549019608,45.90929411764706
58619.0,68.0,147.0,4.0,45.566438725490194,49.0217205882353
70915.0,75.0,182.0,9.0,54.30488970588235,45.741838235294125
28670.0,37.0,253.0,32.0,36.696348039215685,49.74426470588235
12179.0,57.0,51.0,54.0,29.37888970588235,60.0
32179.0,30.0,11.0,28.0,24.310262254901964,55.16113235294118
49460.0,24.0,333.0,42.0,46.86514705882353,40.66441176470588
74650.0,23.0,87.0,31.0,42.66629901960784,41.484558823529404
11365.0,58.0,130.0,43.0,31.19324754901961,60.0
61194.0,83.0,116.0,33.0,53.43598529411764,51.05444117647059
42409.0,51.0,358.0,35.0,50.58376715686275,44.86833823529412
47907.0,25.0,784.0,36.0,66.7415955882353,27.90560294117647
38840.0,30.0,783.0,55.0,67.63754901960785,30.790000000000003
25208.0,42.0,40.0,13.0,23.38437254901961,57.462705882352935
47740.0,41.0,709.0,36.0,66.91426470588235,32.035588235294114
62294.0,72.0,332.0,35.0,61.75828921568628,43.13238235294118
27556.0,76.0,802.0,37.0,72.12369607843138,38.4639411764706
63474.0,26.0,662.0,11.0,62.90667156862746,27.71973529411765
6166.0,84.0,407.0,5.0,42.06323039215686,56.370264705882356
74850.0,66.0,741.0,30.0,83.46875,27.258088235294114
50243.0,28.0,684.0,37.0,63.78426225490196,30.615720588235295
32644.0,60.0,408.0,36.0,51.55914705882353,46.89782352941177
16709.0,77.0,264.0,35.0,42.64038480392157,57.116867647058825
37520.0,60.0,87.0,50.0,40.61509803921569,55.120000000000005
6796.0,56.0,446.0,17.0,39.54653921568627,51.77158823529412
2332.0,72.0,550.0,36.0,49.69802941176471,51.71111764705883
27394.0,54.0,130.0,42.0,36.096279411764705,55.68091176470588
19151.0,64.0,566.0,47.0,56.709075980392164,46.09460294117647
